# x, y, z, x_dot, y_dot, z_dot, phi, theta, psi, p, q, r
0.16503,0.02599,140.86726,0.03730,-0.00253,31.51810,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16518,0.02598,140.99330,0.03712,-0.00248,31.53224,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16533,0.02597,141.11940,0.03752,-0.00214,31.54667,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16548,0.02596,141.24556,0.03774,-0.00222,31.56057,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16563,0.02595,141.37178,0.03824,-0.00193,31.57363,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16578,0.02594,141.49804,0.03895,-0.00210,31.58649,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16594,0.02593,141.62436,0.03887,-0.00278,31.59982,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16609,0.02592,141.75074,0.03862,-0.00322,31.61415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16625,0.02591,141.87717,0.03908,-0.00296,31.62875,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16640,0.02590,142.00365,0.03938,-0.00351,31.64272,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16656,0.02589,142.13019,0.03938,-0.00438,31.65672,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16672,0.02587,142.25679,0.03965,-0.00430,31.67162,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16688,0.02585,142.38345,0.04015,-0.00405,31.68644,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16704,0.02584,142.51017,0.04052,-0.00357,31.70112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16720,0.02582,142.63694,0.04012,-0.00322,31.71585,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16736,0.02581,142.76377,0.03905,-0.00278,31.72926,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16752,0.02580,142.89066,0.03861,-0.00230,31.74231,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16767,0.02579,143.01761,0.03892,-0.00229,31.75652,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16783,0.02578,143.14461,0.03898,-0.00300,31.77117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16798,0.02577,143.27166,0.03898,-0.00327,31.78492,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16814,0.02575,143.39877,0.03936,-0.00313,31.79824,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16830,0.02574,143.52594,0.03972,-0.00376,31.81221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16845,0.02573,143.65316,0.04041,-0.00463,31.82605,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16861,0.02571,143.78044,0.04098,-0.00478,31.83996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16878,0.02569,143.90777,0.04023,-0.00488,31.85341,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16894,0.02567,144.03516,0.03937,-0.00565,31.86714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16910,0.02565,144.16260,0.03893,-0.00581,31.88153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16926,0.02563,144.29009,0.03859,-0.00544,31.89496,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16941,0.02561,144.41765,0.03806,-0.00555,31.90869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16956,0.02558,144.54525,0.03804,-0.00575,31.92296,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16972,0.02556,144.67292,0.03863,-0.00587,31.93705,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.16987,0.02554,144.80064,0.03893,-0.00625,31.95148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17002,0.02551,144.92841,0.03836,-0.00640,31.96603,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17018,0.02549,145.05625,0.03728,-0.00600,31.97981,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17033,0.02546,145.18414,0.03642,-0.00565,31.99388,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17048,0.02544,145.31209,0.03584,-0.00530,32.00819,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17062,0.02542,145.44009,0.03557,-0.00483,32.02242,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17076,0.02540,145.56815,0.03476,-0.00480,32.03704,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17091,0.02538,145.69627,0.03410,-0.00554,32.05148,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17104,0.02536,145.82445,0.03414,-0.00585,32.06586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17118,0.02534,145.95268,0.03460,-0.00568,32.07946,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17132,0.02531,146.08098,0.03520,-0.00513,32.09271,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17146,0.02529,146.20932,0.03561,-0.00473,32.10654,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17160,0.02527,146.33772,0.03599,-0.00505,32.12040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17174,0.02525,146.46617,0.03592,-0.00478,32.13474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17189,0.02523,146.59468,0.03586,-0.00426,32.14936,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17203,0.02521,146.72325,0.03566,-0.00394,32.16355,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17217,0.02520,146.85188,0.03509,-0.00372,32.17743,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17231,0.02518,146.98056,0.03475,-0.00365,32.19146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17245,0.02517,147.10930,0.03402,-0.00338,32.20534,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17259,0.02515,147.23809,0.03313,-0.00333,32.21897,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17272,0.02514,147.36694,0.03227,-0.00324,32.23310,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17286,0.02513,147.49584,0.03185,-0.00280,32.24666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17298,0.02512,147.62480,0.03227,-0.00282,32.26040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17311,0.02510,147.75382,0.03321,-0.00286,32.27506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17324,0.02509,147.88289,0.03364,-0.00272,32.28947,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17338,0.02508,148.01202,0.03364,-0.00251,32.30325,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17351,0.02507,148.14120,0.03391,-0.00252,32.31714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17365,0.02506,148.27044,0.03435,-0.00251,32.33141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17378,0.02505,148.39974,0.03475,-0.00204,32.34606,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17392,0.02504,148.52909,0.03464,-0.00143,32.36089,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17406,0.02503,148.65851,0.03442,-0.00100,32.37558,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17420,0.02503,148.78798,0.03504,-0.00122,32.39034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17434,0.02503,148.91751,0.03584,-0.00171,32.40427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17448,0.02502,149.04710,0.03620,-0.00168,32.41792,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17462,0.02501,149.17675,0.03697,-0.00147,32.43187,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17477,0.02501,149.30645,0.03734,-0.00136,32.44531,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17492,0.02500,149.43620,0.03693,-0.00135,32.45871,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17507,0.02500,149.56601,0.03659,-0.00087,32.47233,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17521,0.02499,149.69587,0.03651,-0.00045,32.48586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17536,0.02499,149.82579,0.03631,-0.00080,32.49989,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17551,0.02499,149.95576,0.03567,-0.00110,32.51399,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17565,0.02498,150.08579,0.03541,-0.00133,32.52759,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17579,0.02498,150.21587,0.03607,-0.00137,32.54174,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17593,0.02497,150.34601,0.03627,-0.00145,32.55630,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17608,0.02497,150.47620,0.03592,-0.00185,32.57111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17622,0.02496,150.60646,0.03612,-0.00173,32.58605,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17637,0.02495,150.73677,0.03668,-0.00057,32.60047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17651,0.02495,150.86715,0.03714,0.00056,32.61511,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17666,0.02495,150.99758,0.03757,0.00085,32.62966,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17681,0.02495,151.12807,0.03790,0.00110,32.64419,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17696,0.02495,151.25861,0.03848,0.00108,32.65910,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17711,0.02496,151.38922,0.03916,0.00081,32.67328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17727,0.02496,151.51989,0.03946,0.00044,32.68718,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17743,0.02497,151.65061,0.03967,0.00013,32.70140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17758,0.02497,151.78138,0.04034,0.00079,32.71518,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17774,0.02497,151.91222,0.04050,0.00093,32.72867,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17791,0.02497,152.04311,0.04030,-0.00004,32.74221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17807,0.02497,152.17405,0.04088,-0.00047,32.75680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17823,0.02497,152.30505,0.04165,-0.00014,32.77193,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17840,0.02497,152.43610,0.04206,0.00039,32.78655,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17856,0.02497,152.56722,0.04178,0.00097,32.80082,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17873,0.02497,152.69839,0.04216,0.00122,32.81474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17890,0.02498,152.82963,0.04268,0.00137,32.82838,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17907,0.02498,152.96091,0.04227,0.00162,32.84249,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17924,0.02499,153.09225,0.04240,0.00172,32.85680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17941,0.02500,153.22365,0.04277,0.00141,32.87059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17958,0.02500,153.35511,0.04264,0.00076,32.88456,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17975,0.02501,153.48662,0.04244,0.00052,32.89892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.17992,0.02501,153.61818,0.04225,0.00128,32.91305,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18009,0.02501,153.74981,0.04193,0.00204,32.92701,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18026,0.02502,153.88149,0.04194,0.00178,32.94128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18042,0.02503,154.01322,0.04263,0.00086,32.95619,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18059,0.02503,154.14502,0.04347,-0.00012,32.97090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18077,0.02503,154.27687,0.04410,-0.00083,32.98542,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18094,0.02503,154.40879,0.04443,-0.00181,33.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18112,0.02503,154.54076,0.04421,-0.00223,33.01390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18129,0.02502,154.67279,0.04409,-0.00198,33.02736,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18147,0.02501,154.80487,0.04395,-0.00215,33.04144,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18165,0.02500,154.93701,0.04391,-0.00212,33.05542,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18182,0.02499,155.06920,0.04399,-0.00210,33.06927,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18200,0.02499,155.20145,0.04399,-0.00158,33.08302,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18218,0.02498,155.33375,0.04414,-0.00100,33.09618,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18235,0.02497,155.46611,0.04391,-0.00035,33.11006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18253,0.02497,155.59852,0.04357,0.00066,33.12473,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18270,0.02497,155.73099,0.04294,0.00193,33.13837,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18288,0.02498,155.86352,0.04189,0.00262,33.15177,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18305,0.02499,155.99610,0.04195,0.00206,33.16532,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18321,0.02499,156.12873,0.04257,0.00202,33.17875,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18338,0.02500,156.26142,0.04301,0.00210,33.19305,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18355,0.02501,156.39417,0.04357,0.00197,33.20671,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18373,0.02502,156.52697,0.04374,0.00200,33.22037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18390,0.02503,156.65982,0.04362,0.00219,33.23436,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18408,0.02504,156.79273,0.04389,0.00224,33.24819,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18425,0.02504,156.92569,0.04432,0.00198,33.26202,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18443,0.02505,157.05871,0.04384,0.00199,33.27563,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18460,0.02506,157.19179,0.04341,0.00154,33.28952,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18478,0.02507,157.32492,0.04310,0.00113,33.30331,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18495,0.02507,157.45811,0.04326,0.00109,33.31735,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18512,0.02508,157.59135,0.04420,0.00087,33.33177,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18530,0.02508,157.72465,0.04434,0.00118,33.34577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18548,0.02509,157.85800,0.04448,0.00196,33.35946,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18565,0.02509,157.99141,0.04491,0.00245,33.37388,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18583,0.02510,158.12488,0.04491,0.00248,33.38851,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18601,0.02511,158.25840,0.04474,0.00258,33.40271,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18619,0.02512,158.39198,0.04420,0.00293,33.41715,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18637,0.02513,158.52562,0.04335,0.00348,33.43136,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18654,0.02514,158.65932,0.04327,0.00452,33.44482,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18672,0.02516,158.79307,0.04376,0.00566,33.45777,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18689,0.02518,158.92688,0.04404,0.00578,33.47094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18707,0.02520,159.06074,0.04404,0.00537,33.48475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18724,0.02523,159.19465,0.04455,0.00535,33.49897,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18742,0.02525,159.32862,0.04515,0.00467,33.51328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18760,0.02527,159.46264,0.04485,0.00437,33.52732,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18778,0.02529,159.59672,0.04550,0.00495,33.54112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18796,0.02530,159.73086,0.04630,0.00545,33.55503,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18814,0.02532,159.86505,0.04632,0.00588,33.56876,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18833,0.02535,159.99930,0.04608,0.00646,33.58211,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18851,0.02537,160.13360,0.04591,0.00739,33.59589,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18870,0.02540,160.26796,0.04573,0.00765,33.60995,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18888,0.02543,160.40237,0.04507,0.00794,33.62387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18906,0.02546,160.53683,0.04516,0.00798,33.63826,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18924,0.02549,160.67136,0.04564,0.00744,33.65286,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18942,0.02552,160.80594,0.04529,0.00739,33.66738,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18961,0.02555,160.94058,0.04491,0.00782,33.68171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18979,0.02558,161.07528,0.04513,0.00743,33.69603,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.18997,0.02561,161.21004,0.04496,0.00654,33.71071,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19015,0.02564,161.34485,0.04507,0.00632,33.72505,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19033,0.02567,161.47972,0.04529,0.00648,33.73901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19051,0.02569,161.61465,0.04490,0.00665,33.75284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19069,0.02572,161.74963,0.04482,0.00692,33.76646,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19087,0.02575,161.88467,0.04478,0.00692,33.78059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19105,0.02577,162.01976,0.04418,0.00599,33.79485,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19122,0.02580,162.15492,0.04375,0.00527,33.80878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19140,0.02582,162.29012,0.04424,0.00486,33.82338,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19158,0.02584,162.42539,0.04449,0.00460,33.83802,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19175,0.02586,162.56071,0.04423,0.00480,33.85252,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19193,0.02588,162.69609,0.04388,0.00463,33.86737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19211,0.02590,162.83153,0.04375,0.00446,33.88169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19228,0.02592,162.96703,0.04389,0.00476,33.89494,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19246,0.02594,163.10258,0.04375,0.00549,33.90840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19263,0.02596,163.23819,0.04402,0.00571,33.92137,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19281,0.02598,163.37385,0.04395,0.00551,33.93428,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19299,0.02600,163.50956,0.04326,0.00631,33.94822,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19316,0.02603,163.64532,0.04308,0.00684,33.96228,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19333,0.02605,163.78115,0.04302,0.00682,33.97696,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19350,0.02608,163.91702,0.04208,0.00700,33.99185,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19367,0.02611,164.05296,0.04141,0.00704,34.00623,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19384,0.02613,164.18896,0.04147,0.00755,34.02027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19401,0.02616,164.32501,0.04085,0.00830,34.03474,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19417,0.02620,164.46112,0.04085,0.00809,34.04953,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19434,0.02623,164.59729,0.04169,0.00807,34.06361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19450,0.02626,164.73352,0.04220,0.00891,34.07694,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19467,0.02629,164.86980,0.04239,0.01000,34.09063,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19484,0.02633,165.00613,0.04239,0.01024,34.10532,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19501,0.02637,165.14252,0.04246,0.01017,34.11990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19518,0.02641,165.27897,0.04248,0.01008,34.13343,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19535,0.02645,165.41548,0.04241,0.00955,34.14717,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19552,0.02649,165.55204,0.04224,0.00881,34.16129,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19569,0.02653,165.68866,0.04193,0.00809,34.17538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19585,0.02656,165.82533,0.04216,0.00699,34.18961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19602,0.02659,165.96206,0.04301,0.00589,34.20369,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19619,0.02662,166.09885,0.04329,0.00564,34.21761,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19637,0.02664,166.23569,0.04320,0.00596,34.23131,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19654,0.02667,166.37259,0.04313,0.00732,34.24507,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19671,0.02669,166.50954,0.04306,0.00824,34.25966,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19688,0.02672,166.64655,0.04311,0.00770,34.27395,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19706,0.02676,166.78362,0.04270,0.00791,34.28809,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19723,0.02679,166.92074,0.04217,0.00846,34.30203,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19740,0.02682,167.05792,0.04192,0.00841,34.31533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19757,0.02685,167.19516,0.04159,0.00845,34.32978,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19773,0.02689,167.33245,0.04137,0.00814,34.34449,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19790,0.02692,167.46980,0.04162,0.00791,34.35885,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19806,0.02695,167.60720,0.04232,0.00859,34.37320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19823,0.02699,167.74467,0.04318,0.00887,34.38730,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19840,0.02702,167.88219,0.04396,0.00860,34.40161,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19858,0.02706,168.01977,0.04435,0.00913,34.41606,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19875,0.02709,168.15740,0.04471,0.00911,34.42995,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19893,0.02713,168.29509,0.04545,0.00842,34.44366,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19911,0.02716,168.43284,0.04565,0.00810,34.45813,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19929,0.02720,168.57064,0.04599,0.00848,34.47298,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19948,0.02723,168.70851,0.04631,0.00868,34.48720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19966,0.02726,168.84643,0.04664,0.00857,34.50145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.19985,0.02730,168.98440,0.04745,0.00875,34.51579,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.20004,0.02733,169.12244,0.04830,0.00844,34.53024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.20023,0.02737,169.26053,0.04892,0.00809,34.54484,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.20042,0.02740,169.39868,0.04911,0.00794,34.55869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.20062,0.02743,169.53689,0.04952,0.00827,34.57247,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.20082,0.02746,169.67515,0.04973,0.00865,34.58597,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.20101,0.02750,169.81347,0.04974,0.00781,34.59923,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.20121,0.02753,169.95184,0.04939,0.00627,34.61259,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.20141,0.02756,170.09026,0.04865,0.00527,34.62583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.20161,0.02758,170.22874,0.04807,0.00551,34.63962,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.20180,0.02760,170.36727,0.04837,0.00641,34.65415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
